item_type,item_text,rank,matched_testcase_id,similarity_score,matched_testcase_text
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",13,TC-AperturaPathfinder-003,0.7739678621292114,"test case id: tc-aperturapathfinder-003 title: user sees a suggested location module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""visualizzazione luogo suggerito"" page. test data: test steps: 1. verify that the suggested location is displayed. expected result: the suggested location should be displayed on the page."
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",14,TC-PaginaDettagliata-003,0.7721293568611145,"test case id: tc-paginadettagliata-003 title: user calls a business module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page and has opened the yelp site. test data: test steps: 1. click on the ""click 'call business'"" button. 2. verify that the ""avvio chiamata al business"" transition occurs. expected result: a call to the business should be initiated."
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",15,TC-AperturaPathfinder-004,0.7700719833374023,"test case id: tc-aperturapathfinder-004 title: user sees no suggested location module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""visualizzazione domanda"" page. test data: test steps: 1. verify that the ""suggerimento non disponibile"" message is displayed. expected result: the ""suggerimento non disponibile"" message should be displayed on the page."
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",16,TC-Edge-001,0.7593880891799927,test case id: tc-edge-001 title: user navigates through all pages without interaction module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. navigate through all pages without clicking any buttons or making any selections. expected result: the user should be able to navigate through all pages without any errors.
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",17,TC-Edge-013,0.7343758940696716,"test case id: tc-edge-013 title: user navigates through all pages with unexpected external system request module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: unexpected external system request test steps: 1. simulate an unexpected external system request scenario. expected result: the system should handle the unexpected external system request scenario gracefully and provide appropriate feedback."
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",18,TC-Edge-009,0.7296469807624817,"test case id: tc-edge-009 title: user navigates through all pages with unexpected external system error module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: external system error test steps: 1. simulate an external system error scenario. expected result: the system should handle the external system error scenario gracefully and provide appropriate feedback."
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",19,TC-Edge-010,0.728691577911377,"test case id: tc-edge-010 title: user navigates through all pages with unexpected external system redirect module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: external system redirect test steps: 1. simulate an external system redirect scenario. expected result: the system should handle the external system redirect scenario gracefully and provide appropriate feedback."
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",20,TC-Edge-012,0.7243994474411011,"test case id: tc-edge-012 title: user navigates through all pages with unexpected external system response module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: unexpected external system response test steps: 1. simulate an unexpected external system response scenario. expected result: the system should handle the unexpected external system response scenario gracefully and provide appropriate feedback."
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",21,TC-Edge-011,0.7229343056678772,"test case id: tc-edge-011 title: user navigates through all pages with unexpected external system data module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: unexpected external system data test steps: 1. simulate an unexpected external system data scenario. expected result: the system should handle the unexpected external system data scenario gracefully and provide appropriate feedback."
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",22,TC-Edge-004,0.7215084433555603,"test case id: tc-edge-004 title: user navigates through all pages with no internet connection module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: no internet connection test steps: 1. simulate a no internet connection scenario. expected result: the system should handle the no internet connection scenario gracefully and provide appropriate feedback."
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",23,TC-Edge-014,0.7191705703735352,"test case id: tc-edge-014 title: user navigates through all pages with unexpected external system authentication module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: unexpected external system authentication test steps: 1. simulate an unexpected external system authentication scenario. expected result: the system should handle the unexpected external system authentication scenario gracefully and provide appropriate feedback."
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",24,TC-Edge-003,0.718858003616333,"test case id: tc-edge-003 title: user navigates through all pages with invalid input module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page. test data: invalid input test steps: 1. provide invalid input during the navigation process. expected result: the system should handle invalid input gracefully and provide appropriate feedback."
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",25,TC-Edge-005,0.7169536352157593,"test case id: tc-edge-005 title: user navigates through all pages with slow internet connection module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: slow internet connection test steps: 1. simulate a slow internet connection scenario. expected result: the system should handle the slow internet connection scenario gracefully and provide appropriate feedback."
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",26,TC-Edge-015,0.7119839787483215,"test case id: tc-edge-015 title: user navigates through all pages with unexpected external system authorization module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: unexpected external system authorization test steps: 1. simulate an unexpected external system authorization scenario. expected result: the system should handle the unexpected external system authorization scenario gracefully and provide appropriate feedback."
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",27,TC-Edge-007,0.6964036226272583,"test case id: tc-edge-007 title: user navigates through all pages with unexpected external system failure module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: unexpected external system failure test steps: 1. simulate an unexpected external system failure scenario. expected result: the system should handle the unexpected external system failure scenario gracefully and provide appropriate feedback."
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",28,TC-Edge-006,0.6938509345054626,"test case id: tc-edge-006 title: user navigates through all pages with unexpected system failure module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page. test data: unexpected system failure test steps: 1. simulate an unexpected system failure scenario. expected result: the system should handle the unexpected system failure scenario gracefully and provide appropriate feedback."
flow,"homepage -> click impostazioni — type=link; label=""no""; explanation=""click on the configuration button""",29,TC-Edge-008,0.6925132274627686,"test case id: tc-edge-008 title: user navigates through all pages with unexpected external system timeout module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: external system timeout test steps: 1. simulate an external system timeout scenario. expected result: the system should handle the external system timeout scenario gracefully and provide appropriate feedback."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",1,TC-Homepage-001,0.8703209161758423,"test case id: tc-homepage-001 title: user navigates to the configuration page module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. click on the ""click impostazioni"" button. 2. verify that the ""apertura pagina impostazioni"" page opens. expected result: the ""apertura pagina impostazioni"" page should open successfully."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",2,TC-AperturaPathfinder-002,0.8411086797714233,"test case id: tc-aperturapathfinder-002 title: user selects a response module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""visualizzazione domanda"" page. test data: test steps: 1. click on the ""scelta risposta"" button. 2. verify that the ""visualizzazione luogo suggerito"" page opens. expected result: the ""visualizzazione luogo suggerito"" page should open successfully."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",3,TC-Homepage-002,0.8337483406066895,"test case id: tc-homepage-002 title: user clicks on a new place module: homepage source pages: 1 preconditions: user is on the homepage and has navigated to the configuration page. test data: test steps: 1. click on the ""click sul luogo"" button. 2. verify that the ""apertura pagina luogo dettagliata"" page opens. expected result: the ""apertura pagina luogo dettagliata"" page should open successfully."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",4,TC-AperturaPathfinder-001,0.8297522664070129,"test case id: tc-aperturapathfinder-001 title: user navigates back from pathfinder module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page. test data: test steps: 1. click on the ""click 'indietro'"" button. 2. verify that the ""visualizzazione domanda"" page opens. expected result: the ""visualizzazione domanda"" page should open successfully."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",5,TC-PaginaDettagliata-004,0.8281453847885132,"test case id: tc-paginadettagliata-004 title: user returns to homepage module: pagina dettagliata source pages: 2 preconditions: user is on the ""ritorno ad homepage"" page. test data: test steps: 1. click on the ""modifica preferenze"" link. 2. verify that the ""ritorno ad homepage"" page redirects to the ""pagina dettagliata"" page. expected result: the user should return to the ""pagina dettagliata"" page."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",6,TC-PaginaDettagliata-001,0.8196042776107788,"test case id: tc-paginadettagliata-001 title: user navigates to the system map module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. click on the ""click 'navigate'"" button. 2. verify that the ""apertura mappa di sistema"" transition occurs. expected result: the system map should be opened."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",7,TC-PaginaDettagliata-005,0.8184230327606201,"test case id: tc-paginadettagliata-005 title: user modifies preferences module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. click on the ""modifica preferenze"" link. 2. verify that the ""ritorno ad homepage"" page opens. expected result: the ""ritorno ad homepage"" page should open successfully."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",8,TC-AperturaPathfinder-003,0.8137779831886292,"test case id: tc-aperturapathfinder-003 title: user sees a suggested location module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""visualizzazione luogo suggerito"" page. test data: test steps: 1. verify that the suggested location is displayed. expected result: the suggested location should be displayed on the page."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",9,TC-AperturaPathfinder-004,0.8027194738388062,"test case id: tc-aperturapathfinder-004 title: user sees no suggested location module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""visualizzazione domanda"" page. test data: test steps: 1. verify that the ""suggerimento non disponibile"" message is displayed. expected result: the ""suggerimento non disponibile"" message should be displayed on the page."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",10,TC-PaginaDettagliata-002,0.7996498942375183,"test case id: tc-paginadettagliata-002 title: user opens yelp in browser module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page and has navigated to the system map. test data: test steps: 1. click on the ""click 'open in browser'"" button. 2. verify that the ""apertura sito yelp sul browser"" transition occurs. expected result: the yelp site should open in the browser."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",11,TC-Edge-002,0.798258900642395,"test case id: tc-edge-002 title: user navigates through all pages with interaction module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. navigate through all pages with interaction (clicking buttons, opening links, etc.). expected result: the user should be able to navigate through all pages with interaction without any errors."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",12,TC-Homepage-003,0.7914958596229553,"test case id: tc-homepage-003 title: user clicks on the pathfinder module: homepage source pages: 1 preconditions: user is on the homepage and has navigated to the configuration page. test data: test steps: 1. click on the ""click pathfinder"" button. 2. verify that the ""apertura pagina pathfinder"" page opens. expected result: the ""apertura pagina pathfinder"" page should open successfully."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",13,TC-PaginaDettagliata-003,0.7910165786743164,"test case id: tc-paginadettagliata-003 title: user calls a business module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page and has opened the yelp site. test data: test steps: 1. click on the ""click 'call business'"" button. 2. verify that the ""avvio chiamata al business"" transition occurs. expected result: a call to the business should be initiated."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",14,TC-Homepage-004,0.7848842740058899,"test case id: tc-homepage-004 title: user swipes to confirm module: homepage source pages: 1 preconditions: user is on the ""apertura pagina pathfinder"" page. test data: test steps: 1. perform a swipe action on the ""apertura pagina pathfinder"" page. 2. verify that the ""swipe verso fatto"" button is activated. expected result: the ""swipe verso fatto"" button should be activated after the swipe."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",15,TC-Edge-013,0.7603715658187866,"test case id: tc-edge-013 title: user navigates through all pages with unexpected external system request module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: unexpected external system request test steps: 1. simulate an unexpected external system request scenario. expected result: the system should handle the unexpected external system request scenario gracefully and provide appropriate feedback."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",16,TC-Edge-009,0.7529873847961426,"test case id: tc-edge-009 title: user navigates through all pages with unexpected external system error module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: external system error test steps: 1. simulate an external system error scenario. expected result: the system should handle the external system error scenario gracefully and provide appropriate feedback."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",17,TC-Edge-011,0.7489272952079773,"test case id: tc-edge-011 title: user navigates through all pages with unexpected external system data module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: unexpected external system data test steps: 1. simulate an unexpected external system data scenario. expected result: the system should handle the unexpected external system data scenario gracefully and provide appropriate feedback."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",18,TC-Edge-012,0.7479567527770996,"test case id: tc-edge-012 title: user navigates through all pages with unexpected external system response module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: unexpected external system response test steps: 1. simulate an unexpected external system response scenario. expected result: the system should handle the unexpected external system response scenario gracefully and provide appropriate feedback."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",19,TC-Edge-014,0.7427972555160522,"test case id: tc-edge-014 title: user navigates through all pages with unexpected external system authentication module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: unexpected external system authentication test steps: 1. simulate an unexpected external system authentication scenario. expected result: the system should handle the unexpected external system authentication scenario gracefully and provide appropriate feedback."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",20,TC-Edge-010,0.7410966157913208,"test case id: tc-edge-010 title: user navigates through all pages with unexpected external system redirect module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: external system redirect test steps: 1. simulate an external system redirect scenario. expected result: the system should handle the external system redirect scenario gracefully and provide appropriate feedback."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",21,TC-Edge-015,0.7384061813354492,"test case id: tc-edge-015 title: user navigates through all pages with unexpected external system authorization module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: unexpected external system authorization test steps: 1. simulate an unexpected external system authorization scenario. expected result: the system should handle the unexpected external system authorization scenario gracefully and provide appropriate feedback."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",22,TC-Edge-003,0.7345352172851562,"test case id: tc-edge-003 title: user navigates through all pages with invalid input module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page. test data: invalid input test steps: 1. provide invalid input during the navigation process. expected result: the system should handle invalid input gracefully and provide appropriate feedback."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",23,TC-Negative-001,0.7335883378982544,"test case id: tc-negative-001 title: user clicks on an invalid button module: homepage source pages: 1 preconditions: user is on the homepage. test data: invalid button click test steps: 1. click on an invalid button. expected result: no action should occur, and the user should remain on the homepage."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",24,TC-Edge-004,0.7333358526229858,"test case id: tc-edge-004 title: user navigates through all pages with no internet connection module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: no internet connection test steps: 1. simulate a no internet connection scenario. expected result: the system should handle the no internet connection scenario gracefully and provide appropriate feedback."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",25,TC-Edge-005,0.7305637001991272,"test case id: tc-edge-005 title: user navigates through all pages with slow internet connection module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: slow internet connection test steps: 1. simulate a slow internet connection scenario. expected result: the system should handle the slow internet connection scenario gracefully and provide appropriate feedback."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",26,TC-Edge-006,0.7304960489273071,"test case id: tc-edge-006 title: user navigates through all pages with unexpected system failure module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page. test data: unexpected system failure test steps: 1. simulate an unexpected system failure scenario. expected result: the system should handle the unexpected system failure scenario gracefully and provide appropriate feedback."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",27,TC-Edge-001,0.7287032008171082,test case id: tc-edge-001 title: user navigates through all pages without interaction module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. navigate through all pages without clicking any buttons or making any selections. expected result: the user should be able to navigate through all pages without any errors.
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",28,TC-Edge-007,0.7266216278076172,"test case id: tc-edge-007 title: user navigates through all pages with unexpected external system failure module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: unexpected external system failure test steps: 1. simulate an unexpected external system failure scenario. expected result: the system should handle the unexpected external system failure scenario gracefully and provide appropriate feedback."
flow,"click impostazioni -> apertura pagina impostazioni — type=link; label=""si""; explanation=""open the configuration page""",29,TC-Edge-008,0.7153249979019165,"test case id: tc-edge-008 title: user navigates through all pages with unexpected external system timeout module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: external system timeout test steps: 1. simulate an external system timeout scenario. expected result: the system should handle the external system timeout scenario gracefully and provide appropriate feedback."
flow,"apertura pagina impostazioni -> visualizzazione nuovo luogo — type=link; label=""no""; explanation=""new place visualization""",1,TC-AperturaPathfinder-002,0.8514857888221741,"test case id: tc-aperturapathfinder-002 title: user selects a response module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""visualizzazione domanda"" page. test data: test steps: 1. click on the ""scelta risposta"" button. 2. verify that the ""visualizzazione luogo suggerito"" page opens. expected result: the ""visualizzazione luogo suggerito"" page should open successfully."
flow,"apertura pagina impostazioni -> visualizzazione nuovo luogo — type=link; label=""no""; explanation=""new place visualization""",2,TC-AperturaPathfinder-003,0.8364790678024292,"test case id: tc-aperturapathfinder-003 title: user sees a suggested location module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""visualizzazione luogo suggerito"" page. test data: test steps: 1. verify that the suggested location is displayed. expected result: the suggested location should be displayed on the page."
flow,"apertura pagina impostazioni -> visualizzazione nuovo luogo — type=link; label=""no""; explanation=""new place visualization""",3,TC-Homepage-002,0.8342078924179077,"test case id: tc-homepage-002 title: user clicks on a new place module: homepage source pages: 1 preconditions: user is on the homepage and has navigated to the configuration page. test data: test steps: 1. click on the ""click sul luogo"" button. 2. verify that the ""apertura pagina luogo dettagliata"" page opens. expected result: the ""apertura pagina luogo dettagliata"" page should open successfully."
flow,"apertura pagina impostazioni -> visualizzazione nuovo luogo — type=link; label=""no""; explanation=""new place visualization""",4,TC-AperturaPathfinder-004,0.8114169836044312,"test case id: tc-aperturapathfinder-004 title: user sees no suggested location module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""visualizzazione domanda"" page. test data: test steps: 1. verify that the ""suggerimento non disponibile"" message is displayed. expected result: the ""suggerimento non disponibile"" message should be displayed on the page."
flow,"apertura pagina impostazioni -> visualizzazione nuovo luogo — type=link; label=""no""; explanation=""new place visualization""",5,TC-AperturaPathfinder-001,0.8095296621322632,"test case id: tc-aperturapathfinder-001 title: user navigates back from pathfinder module: apertura pagina pathfinder source pages: 3 preconditions: user is on the ""apertura pagina pathfinder"" page. test data: test steps: 1. click on the ""click 'indietro'"" button. 2. verify that the ""visualizzazione domanda"" page opens. expected result: the ""visualizzazione domanda"" page should open successfully."
flow,"apertura pagina impostazioni -> visualizzazione nuovo luogo — type=link; label=""no""; explanation=""new place visualization""",6,TC-PaginaDettagliata-001,0.8021860122680664,"test case id: tc-paginadettagliata-001 title: user navigates to the system map module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. click on the ""click 'navigate'"" button. 2. verify that the ""apertura mappa di sistema"" transition occurs. expected result: the system map should be opened."
flow,"apertura pagina impostazioni -> visualizzazione nuovo luogo — type=link; label=""no""; explanation=""new place visualization""",7,TC-Homepage-001,0.7979552745819092,"test case id: tc-homepage-001 title: user navigates to the configuration page module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. click on the ""click impostazioni"" button. 2. verify that the ""apertura pagina impostazioni"" page opens. expected result: the ""apertura pagina impostazioni"" page should open successfully."
flow,"apertura pagina impostazioni -> visualizzazione nuovo luogo — type=link; label=""no""; explanation=""new place visualization""",8,TC-PaginaDettagliata-004,0.7929654121398926,"test case id: tc-paginadettagliata-004 title: user returns to homepage module: pagina dettagliata source pages: 2 preconditions: user is on the ""ritorno ad homepage"" page. test data: test steps: 1. click on the ""modifica preferenze"" link. 2. verify that the ""ritorno ad homepage"" page redirects to the ""pagina dettagliata"" page. expected result: the user should return to the ""pagina dettagliata"" page."
flow,"apertura pagina impostazioni -> visualizzazione nuovo luogo — type=link; label=""no""; explanation=""new place visualization""",9,TC-Edge-002,0.7779060006141663,"test case id: tc-edge-002 title: user navigates through all pages with interaction module: pagina dettagliata source pages: 2 preconditions: user is on the ""pagina dettagliata"" page. test data: test steps: 1. navigate through all pages with interaction (clicking buttons, opening links, etc.). expected result: the user should be able to navigate through all pages with interaction without any errors."
