item_type,item_text,rank,matched_testcase_id,similarity_score,matched_testcase_text
concept,assegnazione,4,TC-Utente-002,0.7432301044464111,"test case id: tc-utente-002 title: register new user with missing fields module: utente source pages: 2,3 preconditions: user is not registered. test data: - nome: - cognome: - password: - cellulare: - email: - dob: - region: - provincia: - città: - is coordinatore: - is volontario: test steps: 1. click ""register"" button. 2. fill in all fields except required ones. 3. click ""submit"". 4. verify that the user is prompted to fill in all required fields. expected result: user is shown an error message indicating missing required fields."
concept,assegnazione,5,TC-Assegnazione-001,0.7397868633270264,"test case id: tc-assegnazione-001 title: assign task to user module: assegnazione source pages: 1,6 preconditions: user is authenticated and has permission to assign tasks. test data: - task id: 1 - user id: 1 test steps: 1. select the task to assign. 2. select the user to assign the task to. 3. click ""assign task"". 4. verify that the task is assigned to the user. expected result: task is successfully assigned to the user."
concept,assegnazione,6,TC-Utente-005,0.7390643358230591,"test case id: tc-utente-005 title: update user information module: utente source pages: 2,3 preconditions: user is registered. test data: - user id: 1 - nome: john - cognome: doe - password: newpassword - cellulare: +1234567890 - email: john.doe@example.com - dob: 1990-01-01 - region: region - provincia: province - città: city test steps: 1. select the user to update. 2. fill in the updated user details. 3. click ""update"". 4. verify that the user's information is updated. expected result: user's information is successfully updated."
concept,assegnazione,7,TC-Compito-002,0.7378922700881958,"test case id: tc-compito-002 title: create new task with missing fields module: compito source pages: 1,6 preconditions: user is authenticated and has permission to create tasks. test data: - nome: - descrizione: - region: - provincia: - città: - utenti richiesti: test steps: 1. click ""inserisci compito"" button. 2. fill in all fields except required ones. 3. click ""submit"". 4. verify that the user is prompted to fill in all required fields. expected result: user is shown an error message indicating missing required fields."
concept,assegnazione,8,TC-Utente-006,0.732860803604126,"test case id: tc-utente-006 title: update user information with missing fields module: utente source pages: 2,3 preconditions: user is registered. test data: - user id: 1 - nome: - cognome: - password: - cellulare: - email: - dob: - region: - provincia: - città: test steps: 1. select the user to update. 2. fill in all fields except required ones. 3. click ""update"". 4. verify that the user is prompted to fill in all required fields. expected result: user is shown an error message indicating missing required fields."
concept,assegnazione,9,TC-Compito-001,0.7268582582473755,"test case id: tc-compito-001 title: create new task module: compito source pages: 1,6 preconditions: user is authenticated and has permission to create tasks. test data: - nome: new task - descrizione: description of the new task - region: region - provincia: province - città: city - utenti richiesti: user1, user2 test steps: 1. click ""inserisci compito"" button. 2. fill in the task details. 3. click ""submit"". 4. verify that the task is created and listed in the task list. expected result: task is successfully created and listed in the task list."
concept,assegnazione,10,TC-Assegnazione-002,0.7168879508972168,"test case id: tc-assegnazione-002 title: assign task to non-existent user module: assegnazione source pages: 1,6 preconditions: user is authenticated and has permission to assign tasks. test data: - task id: 1 - user id: 100 test steps: 1. select the task to assign. 2. select a non-existent user to assign the task to. 3. click ""assign task"". 4. verify that the user is prompted to select a valid user. expected result: user is shown an error message indicating a non-existent user."
concept,assegnazione,11,TC-Utente-003,0.7109726667404175,"test case id: tc-utente-003 title: promote user to coordinator module: utente source pages: 2,3 preconditions: user is registered and is a volunteer. test data: - user id: 1 test steps: 1. select the user to promote. 2. click ""promote to coordinator"". 3. verify that the user's role is updated to coordinator. expected result: user's role is successfully updated to coordinator."
concept,assegnazione,12,TC-UtenteCompito-001,0.7094635963439941,"test case id: tc-utentecompito-001 title: perform task module: utentecompito source pages: 1,6 preconditions: user is authenticated and has been assigned a task. test data: - task id: 1 - data inizio: 2023-10-01 - data fine: 2023-10-02 test steps: 1. select the task to perform. 2. click ""perform task"". 3. verify that the task is marked as performed. expected result: task is marked as performed."
concept,assegnazione,13,TC-Login-001,0.7022720575332642,"test case id: tc-login-001 title: successful login module: login source pages: 2,3 preconditions: user is registered and knows their credentials. test data: - email: test@example.com - password: testpassword test steps: 1. enter email and password in the login form. 2. click ""login"". 3. verify that the user is redirected to the home page. expected result: user is successfully logged in and redirected to the home page."
concept,assegnazione,14,TC-Login-004,0.6980805397033691,"test case id: tc-login-004 title: unregistered user module: login source pages: 2,3 preconditions: user is not registered. test data: - email: newuser@example.com - password: newpassword test steps: 1. enter new email and password in the login form. 2. click ""login"". 3. verify that the user is prompted to register. expected result: user is redirected to the registration page."
concept,assegnazione,15,TC-Assegnazione-004,0.6949286460876465,"test case id: tc-assegnazione-004 title: delete assignment module: assegnazione source pages: 1,6 preconditions: user is authenticated and has permission to delete assignments. test data: - assignment id: 1 test steps: 1. select the assignment to delete. 2. click ""delete assignment"". 3. verify that the assignment is removed from the assignment list. expected result: assignment is successfully deleted from the assignment list."
concept,assegnazione,16,TC-Emergenza-002,0.6910527944564819,"test case id: tc-emergenza-002 title: create new emergency with missing fields module: emergenza source pages: 1,7 preconditions: user is authenticated and has permission to create emergencies. test data: - nome: - descrizione: - region: - provincia: - data inizio: - data fine: test steps: 1. click ""inserisci emergenza"" button. 2. fill in all fields except required ones. 3. click ""submit"". 4. verify that the user is prompted to fill in all required fields. expected result: user is shown an error message indicating missing required fields."
concept,assegnazione,17,TC-Utente-004,0.6730133295059204,"test case id: tc-utente-004 title: remove user from coordinator role module: utente source pages: 2,3 preconditions: user is registered and is a coordinator. test data: - user id: 1 test steps: 1. select the user to demote. 2. click ""remove from coordinator role"". 3. verify that the user's role is updated to volunteer. expected result: user's role is successfully updated to volunteer."
concept,assegnazione,18,TC-Emergenza-001,0.6694613099098206,"test case id: tc-emergenza-001 title: create new emergency module: emergenza source pages: 1,7 preconditions: user is authenticated and has permission to create emergencies. test data: - nome: new emergency - descrizione: description of the new emergency - region: region - provincia: province - data inizio: 2023-10-01 - data fine: 2023-10-02 test steps: 1. click ""inserisci emergenza"" button. 2. fill in the emergency details. 3. click ""submit"". 4. verify that the emergency is created and listed in the emergency list. expected result: emergency is successfully created and listed in the emergency list."
concept,assegnazione,19,TC-Login-003,0.659997284412384,"test case id: tc-login-003 title: incorrect password module: login source pages: 2,3 preconditions: user is registered but enters an incorrect password. test data: - email: test@example.com - password: wrongpassword test steps: 1. enter correct email and wrong password in the login form. 2. click ""login"". 3. verify that the user is prompted to enter the correct password. expected result: user is shown an error message indicating an incorrect password."
concept,assegnazione,20,TC-Login-002,0.6561371088027954,"test case id: tc-login-002 title: invalid email module: login source pages: 2,3 preconditions: user is registered but enters an invalid email. test data: - email: wrongemail@example.com - password: testpassword test steps: 1. enter wrong email and password in the login form. 2. click ""login"". 3. verify that the user is prompted to enter a valid email. expected result: user is shown an error message indicating an invalid email."
concept,assegnazione,21,TC-Compito-004,0.6420789957046509,"test case id: tc-compito-004 title: delete task module: compito source pages: 1,6 preconditions: user is authenticated and has permission to delete tasks. test data: - task id: 1 test steps: 1. select the task to delete. 2. click ""delete task"". 3. verify that the task is removed from the task list. expected result: task is successfully deleted from the task list."
concept,assegnazione,22,TC-Emergenza-004,0.6271486878395081,"test case id: tc-emergenza-004 title: delete emergency module: emergenza source pages: 1,7 preconditions: user is authenticated and has permission to delete emergencies. test data: - emergency id: 1 test steps: 1. select the emergency to delete. 2. click ""delete emergency"". 3. verify that the emergency is removed from the emergency list. expected result: emergency is successfully deleted from the emergency list."
concept,assegnazione,23,TC-Emergenza-003,0.6236283779144287,"test case id: tc-emergenza-003 title: terminate emergency module: emergenza source pages: 1,7 preconditions: user is authenticated and has permission to terminate emergencies. test data: - emergency id: 1 test steps: 1. select the emergency to terminate. 2. click ""terminate emergency"". 3. verify that the emergency is marked as terminated. expected result: emergency is marked as terminated."
concept,assegnazione,24,TC-Compito-003,0.6201233267784119,"test case id: tc-compito-003 title: terminate task module: compito source pages: 1,6 preconditions: user is authenticated and has permission to terminate tasks. test data: - task id: 1 test steps: 1. select the task to terminate. 2. click ""terminate task"". 3. verify that the task is marked as terminated. expected result: task is marked as terminated."
concept,emergenza,1,TC-Ut,0.8068150281906128,test case id: tc-ut title: module: source pages: preconditions: test data: test steps: expected result:
concept,emergenza,2,TC-Utente-001,0.7393414974212646,"test case id: tc-utente-001 title: register new user module: utente source pages: 2,3 preconditions: user is not registered. test data: - nome: john doe - cognome: doe - password: testpassword - cellulare: +1234567890 - email: john.doe@example.com - dob: 1990-01-01 - region: region - provincia: province - città: city - is coordinatore: 1 - is volontario: 1 test steps: 1. click ""register"" button. 2. fill in the user details. 3. click ""submit"". 4. verify that the user is registered and redirected to the login page. expected result: user is successfully registered and redirected to the login page."
concept,emergenza,3,TC-Emergenza-002,0.7248295545578003,"test case id: tc-emergenza-002 title: create new emergency with missing fields module: emergenza source pages: 1,7 preconditions: user is authenticated and has permission to create emergencies. test data: - nome: - descrizione: - region: - provincia: - data inizio: - data fine: test steps: 1. click ""inserisci emergenza"" button. 2. fill in all fields except required ones. 3. click ""submit"". 4. verify that the user is prompted to fill in all required fields. expected result: user is shown an error message indicating missing required fields."
concept,emergenza,4,TC-Utente-005,0.7210942506790161,"test case id: tc-utente-005 title: update user information module: utente source pages: 2,3 preconditions: user is registered. test data: - user id: 1 - nome: john - cognome: doe - password: newpassword - cellulare: +1234567890 - email: john.doe@example.com - dob: 1990-01-01 - region: region - provincia: province - città: city test steps: 1. select the user to update. 2. fill in the updated user details. 3. click ""update"". 4. verify that the user's information is updated. expected result: user's information is successfully updated."
concept,emergenza,5,TC-Utente-002,0.7179815769195557,"test case id: tc-utente-002 title: register new user with missing fields module: utente source pages: 2,3 preconditions: user is not registered. test data: - nome: - cognome: - password: - cellulare: - email: - dob: - region: - provincia: - città: - is coordinatore: - is volontario: test steps: 1. click ""register"" button. 2. fill in all fields except required ones. 3. click ""submit"". 4. verify that the user is prompted to fill in all required fields. expected result: user is shown an error message indicating missing required fields."
concept,emergenza,6,TC-Utente-006,0.7096495032310486,"test case id: tc-utente-006 title: update user information with missing fields module: utente source pages: 2,3 preconditions: user is registered. test data: - user id: 1 - nome: - cognome: - password: - cellulare: - email: - dob: - region: - provincia: - città: test steps: 1. select the user to update. 2. fill in all fields except required ones. 3. click ""update"". 4. verify that the user is prompted to fill in all required fields. expected result: user is shown an error message indicating missing required fields."
concept,emergenza,7,TC-Assegnazione-003,0.708938479423523,"test case id: tc-assegnazione-003 title: accept assignment module: assegnazione source pages: 1,6 preconditions: user is authenticated and has accepted the assignment. test data: - assignment id: 1 test steps: 1. select the assignment to accept. 2. click ""accept assignment"". 3. verify that the assignment is marked as accepted. expected result: assignment is marked as accepted."
concept,emergenza,8,TC-Utente-003,0.7083451151847839,"test case id: tc-utente-003 title: promote user to coordinator module: utente source pages: 2,3 preconditions: user is registered and is a volunteer. test data: - user id: 1 test steps: 1. select the user to promote. 2. click ""promote to coordinator"". 3. verify that the user's role is updated to coordinator. expected result: user's role is successfully updated to coordinator."
concept,emergenza,9,TC-Emergenza-001,0.701167106628418,"test case id: tc-emergenza-001 title: create new emergency module: emergenza source pages: 1,7 preconditions: user is authenticated and has permission to create emergencies. test data: - nome: new emergency - descrizione: description of the new emergency - region: region - provincia: province - data inizio: 2023-10-01 - data fine: 2023-10-02 test steps: 1. click ""inserisci emergenza"" button. 2. fill in the emergency details. 3. click ""submit"". 4. verify that the emergency is created and listed in the emergency list. expected result: emergency is successfully created and listed in the emergency list."
concept,emergenza,10,TC-Login-001,0.7004634141921997,"test case id: tc-login-001 title: successful login module: login source pages: 2,3 preconditions: user is registered and knows their credentials. test data: - email: test@example.com - password: testpassword test steps: 1. enter email and password in the login form. 2. click ""login"". 3. verify that the user is redirected to the home page. expected result: user is successfully logged in and redirected to the home page."
concept,emergenza,11,TC-Compito-002,0.6995429992675781,"test case id: tc-compito-002 title: create new task with missing fields module: compito source pages: 1,6 preconditions: user is authenticated and has permission to create tasks. test data: - nome: - descrizione: - region: - provincia: - città: - utenti richiesti: test steps: 1. click ""inserisci compito"" button. 2. fill in all fields except required ones. 3. click ""submit"". 4. verify that the user is prompted to fill in all required fields. expected result: user is shown an error message indicating missing required fields."
concept,emergenza,12,TC-Compito-001,0.6958491206169128,"test case id: tc-compito-001 title: create new task module: compito source pages: 1,6 preconditions: user is authenticated and has permission to create tasks. test data: - nome: new task - descrizione: description of the new task - region: region - provincia: province - città: city - utenti richiesti: user1, user2 test steps: 1. click ""inserisci compito"" button. 2. fill in the task details. 3. click ""submit"". 4. verify that the task is created and listed in the task list. expected result: task is successfully created and listed in the task list."
concept,emergenza,13,TC-Login-004,0.6953244209289551,"test case id: tc-login-004 title: unregistered user module: login source pages: 2,3 preconditions: user is not registered. test data: - email: newuser@example.com - password: newpassword test steps: 1. enter new email and password in the login form. 2. click ""login"". 3. verify that the user is prompted to register. expected result: user is redirected to the registration page."
concept,emergenza,14,TC-Assegnazione-001,0.6948540210723877,"test case id: tc-assegnazione-001 title: assign task to user module: assegnazione source pages: 1,6 preconditions: user is authenticated and has permission to assign tasks. test data: - task id: 1 - user id: 1 test steps: 1. select the task to assign. 2. select the user to assign the task to. 3. click ""assign task"". 4. verify that the task is assigned to the user. expected result: task is successfully assigned to the user."
concept,emergenza,15,TC-Assegnazione-002,0.681739330291748,"test case id: tc-assegnazione-002 title: assign task to non-existent user module: assegnazione source pages: 1,6 preconditions: user is authenticated and has permission to assign tasks. test data: - task id: 1 - user id: 100 test steps: 1. select the task to assign. 2. select a non-existent user to assign the task to. 3. click ""assign task"". 4. verify that the user is prompted to select a valid user. expected result: user is shown an error message indicating a non-existent user."
concept,emergenza,16,TC-UtenteCompito-001,0.6807752847671509,"test case id: tc-utentecompito-001 title: perform task module: utentecompito source pages: 1,6 preconditions: user is authenticated and has been assigned a task. test data: - task id: 1 - data inizio: 2023-10-01 - data fine: 2023-10-02 test steps: 1. select the task to perform. 2. click ""perform task"". 3. verify that the task is marked as performed. expected result: task is marked as performed."
concept,emergenza,17,TC-Emergenza-003,0.6764929294586182,"test case id: tc-emergenza-003 title: terminate emergency module: emergenza source pages: 1,7 preconditions: user is authenticated and has permission to terminate emergencies. test data: - emergency id: 1 test steps: 1. select the emergency to terminate. 2. click ""terminate emergency"". 3. verify that the emergency is marked as terminated. expected result: emergency is marked as terminated."
concept,emergenza,18,TC-Emergenza-004,0.6713374853134155,"test case id: tc-emergenza-004 title: delete emergency module: emergenza source pages: 1,7 preconditions: user is authenticated and has permission to delete emergencies. test data: - emergency id: 1 test steps: 1. select the emergency to delete. 2. click ""delete emergency"". 3. verify that the emergency is removed from the emergency list. expected result: emergency is successfully deleted from the emergency list."
concept,emergenza,19,TC-Utente-004,0.6673460006713867,"test case id: tc-utente-004 title: remove user from coordinator role module: utente source pages: 2,3 preconditions: user is registered and is a coordinator. test data: - user id: 1 test steps: 1. select the user to demote. 2. click ""remove from coordinator role"". 3. verify that the user's role is updated to volunteer. expected result: user's role is successfully updated to volunteer."
concept,emergenza,20,TC-Login-003,0.6605606079101562,"test case id: tc-login-003 title: incorrect password module: login source pages: 2,3 preconditions: user is registered but enters an incorrect password. test data: - email: test@example.com - password: wrongpassword test steps: 1. enter correct email and wrong password in the login form. 2. click ""login"". 3. verify that the user is prompted to enter the correct password. expected result: user is shown an error message indicating an incorrect password."
concept,emergenza,21,TC-Assegnazione-004,0.6499181389808655,"test case id: tc-assegnazione-004 title: delete assignment module: assegnazione source pages: 1,6 preconditions: user is authenticated and has permission to delete assignments. test data: - assignment id: 1 test steps: 1. select the assignment to delete. 2. click ""delete assignment"". 3. verify that the assignment is removed from the assignment list. expected result: assignment is successfully deleted from the assignment list."
concept,emergenza,22,TC-Login-002,0.6494385004043579,"test case id: tc-login-002 title: invalid email module: login source pages: 2,3 preconditions: user is registered but enters an invalid email. test data: - email: wrongemail@example.com - password: testpassword test steps: 1. enter wrong email and password in the login form. 2. click ""login"". 3. verify that the user is prompted to enter a valid email. expected result: user is shown an error message indicating an invalid email."
concept,emergenza,23,TC-Compito-004,0.6160725355148315,"test case id: tc-compito-004 title: delete task module: compito source pages: 1,6 preconditions: user is authenticated and has permission to delete tasks. test data: - task id: 1 test steps: 1. select the task to delete. 2. click ""delete task"". 3. verify that the task is removed from the task list. expected result: task is successfully deleted from the task list."
concept,emergenza,24,TC-Compito-003,0.610497236251831,"test case id: tc-compito-003 title: terminate task module: compito source pages: 1,6 preconditions: user is authenticated and has permission to terminate tasks. test data: - task id: 1 test steps: 1. select the task to terminate. 2. click ""terminate task"". 3. verify that the task is marked as terminated. expected result: task is marked as terminated."
concept,utente,1,TC-Ut,0.8409013152122498,test case id: tc-ut title: module: source pages: preconditions: test data: test steps: expected result:
concept,utente,2,TC-Utente-001,0.7611874341964722,"test case id: tc-utente-001 title: register new user module: utente source pages: 2,3 preconditions: user is not registered. test data: - nome: john doe - cognome: doe - password: testpassword - cellulare: +1234567890 - email: john.doe@example.com - dob: 1990-01-01 - region: region - provincia: province - città: city - is coordinatore: 1 - is volontario: 1 test steps: 1. click ""register"" button. 2. fill in the user details. 3. click ""submit"". 4. verify that the user is registered and redirected to the login page. expected result: user is successfully registered and redirected to the login page."
concept,utente,3,TC-Utente-005,0.7446271777153015,"test case id: tc-utente-005 title: update user information module: utente source pages: 2,3 preconditions: user is registered. test data: - user id: 1 - nome: john - cognome: doe - password: newpassword - cellulare: +1234567890 - email: john.doe@example.com - dob: 1990-01-01 - region: region - provincia: province - città: city test steps: 1. select the user to update. 2. fill in the updated user details. 3. click ""update"". 4. verify that the user's information is updated. expected result: user's information is successfully updated."
concept,utente,4,TC-Utente-002,0.7429568767547607,"test case id: tc-utente-002 title: register new user with missing fields module: utente source pages: 2,3 preconditions: user is not registered. test data: - nome: - cognome: - password: - cellulare: - email: - dob: - region: - provincia: - città: - is coordinatore: - is volontario: test steps: 1. click ""register"" button. 2. fill in all fields except required ones. 3. click ""submit"". 4. verify that the user is prompted to fill in all required fields. expected result: user is shown an error message indicating missing required fields."
concept,utente,5,TC-Utente-006,0.733995258808136,"test case id: tc-utente-006 title: update user information with missing fields module: utente source pages: 2,3 preconditions: user is registered. test data: - user id: 1 - nome: - cognome: - password: - cellulare: - email: - dob: - region: - provincia: - città: test steps: 1. select the user to update. 2. fill in all fields except required ones. 3. click ""update"". 4. verify that the user is prompted to fill in all required fields. expected result: user is shown an error message indicating missing required fields."
concept,utente,6,TC-Assegnazione-003,0.72779381275177,"test case id: tc-assegnazione-003 title: accept assignment module: assegnazione source pages: 1,6 preconditions: user is authenticated and has accepted the assignment. test data: - assignment id: 1 test steps: 1. select the assignment to accept. 2. click ""accept assignment"". 3. verify that the assignment is marked as accepted. expected result: assignment is marked as accepted."
