item_type,item_text,best_testcase_id,best_similarity,best_testcase_text
concept,verifylocalizationprocedure,TC-Database-007,0.7430391907691956,"test case id: tc-database-007 title: database write operation with empty neighborhood module: database source pages: 6 preconditions: user is logged in and a post exists. test data: - post content: ""test post content"" - neighborhood: """" test steps: 1. user clicks on the post to view it. 2. user clicks on the comment button. 3. user enters comment content. 4. user clicks on the ""leave comment"" button. 5. system checks if the neighborhood is expected result:"
concept,procedura completata con successo?,TC-Search-002,0.7318968772888184,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,home,TC-Search-002,0.7699031233787537,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,no,TC-Search-002,0.7437897324562073,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,si,TC-Search-002,0.7450931072235107,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,profile,TC-Search-002,0.789567232131958,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,notificationsection,TC-Database-007,0.7466492056846619,"test case id: tc-database-007 title: database write operation with empty neighborhood module: database source pages: 6 preconditions: user is logged in and a post exists. test data: - post content: ""test post content"" - neighborhood: """" test steps: 1. user clicks on the post to view it. 2. user clicks on the comment button. 3. user enters comment content. 4. user clicks on the ""leave comment"" button. 5. system checks if the neighborhood is expected result:"
concept,mapfullscreenapi,TC-Search-002,0.7274062633514404,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,clicked photo profile,TC-User-004,0.7413439750671387,"test case id: tc-user-004 title: user navigation through home page module: user source pages: 2,3 preconditions: user is logged in. test data: - user clicks on different icons on the home page. test steps: 1. user clicks on the profile photo. 2. system navigates to the user profile. 3. user clicks on the notification icon. 4. system navigates to the notification section. 5. user interacts with the map. 6. system navigates to the full screen map. 7. user clicks on the menu icon. 8. system navigates to the menu interaction. 9. user clicks on the home icon. 10. system navigates back to the home page. 11. user clicks on the personal profile icon. 12. system navigates to the user profile. 13. user clicks on the chat icon. 14. system navigates to the chat section. 15. user clicks on the general access icon. 16. system navigates to the general dashboard. expected result: - user is navigated to the correct sections based on the icon clicks."
concept,clicked icon notifications,TC-User-004,0.7446637153625488,"test case id: tc-user-004 title: user navigation through home page module: user source pages: 2,3 preconditions: user is logged in. test data: - user clicks on different icons on the home page. test steps: 1. user clicks on the profile photo. 2. system navigates to the user profile. 3. user clicks on the notification icon. 4. system navigates to the notification section. 5. user interacts with the map. 6. system navigates to the full screen map. 7. user clicks on the menu icon. 8. system navigates to the menu interaction. 9. user clicks on the home icon. 10. system navigates back to the home page. 11. user clicks on the personal profile icon. 12. system navigates to the user profile. 13. user clicks on the chat icon. 14. system navigates to the chat section. 15. user clicks on the general access icon. 16. system navigates to the general dashboard. expected result: - user is navigated to the correct sections based on the icon clicks."
concept,interazione con la mappa,TC-Search-002,0.7379486560821533,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,interazione con il menu,TC-Search-002,0.7371784448623657,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,clicked icon access home,TC-User-004,0.790009081363678,"test case id: tc-user-004 title: user navigation through home page module: user source pages: 2,3 preconditions: user is logged in. test data: - user clicks on different icons on the home page. test steps: 1. user clicks on the profile photo. 2. system navigates to the user profile. 3. user clicks on the notification icon. 4. system navigates to the notification section. 5. user interacts with the map. 6. system navigates to the full screen map. 7. user clicks on the menu icon. 8. system navigates to the menu interaction. 9. user clicks on the home icon. 10. system navigates back to the home page. 11. user clicks on the personal profile icon. 12. system navigates to the user profile. 13. user clicks on the chat icon. 14. system navigates to the chat section. 15. user clicks on the general access icon. 16. system navigates to the general dashboard. expected result: - user is navigated to the correct sections based on the icon clicks."
concept,clicked icon access profile personale,TC-User-004,0.7890684008598328,"test case id: tc-user-004 title: user navigation through home page module: user source pages: 2,3 preconditions: user is logged in. test data: - user clicks on different icons on the home page. test steps: 1. user clicks on the profile photo. 2. system navigates to the user profile. 3. user clicks on the notification icon. 4. system navigates to the notification section. 5. user interacts with the map. 6. system navigates to the full screen map. 7. user clicks on the menu icon. 8. system navigates to the menu interaction. 9. user clicks on the home icon. 10. system navigates back to the home page. 11. user clicks on the personal profile icon. 12. system navigates to the user profile. 13. user clicks on the chat icon. 14. system navigates to the chat section. 15. user clicks on the general access icon. 16. system navigates to the general dashboard. expected result: - user is navigated to the correct sections based on the icon clicks."
concept,chatsection,TC-Search-002,0.7597401142120361,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,clicked icon access alle chat,TC-User-004,0.7621357440948486,"test case id: tc-user-004 title: user navigation through home page module: user source pages: 2,3 preconditions: user is logged in. test data: - user clicks on different icons on the home page. test steps: 1. user clicks on the profile photo. 2. system navigates to the user profile. 3. user clicks on the notification icon. 4. system navigates to the notification section. 5. user interacts with the map. 6. system navigates to the full screen map. 7. user clicks on the menu icon. 8. system navigates to the menu interaction. 9. user clicks on the home icon. 10. system navigates back to the home page. 11. user clicks on the personal profile icon. 12. system navigates to the user profile. 13. user clicks on the chat icon. 14. system navigates to the chat section. 15. user clicks on the general access icon. 16. system navigates to the general dashboard. expected result: - user is navigated to the correct sections based on the icon clicks."
concept,generaldashboard,TC-Search-002,0.7520548105239868,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,clicked icon access generale,TC-User-004,0.7599356174468994,"test case id: tc-user-004 title: user navigation through home page module: user source pages: 2,3 preconditions: user is logged in. test data: - user clicks on different icons on the home page. test steps: 1. user clicks on the profile photo. 2. system navigates to the user profile. 3. user clicks on the notification icon. 4. system navigates to the notification section. 5. user interacts with the map. 6. system navigates to the full screen map. 7. user clicks on the menu icon. 8. system navigates to the menu interaction. 9. user clicks on the home icon. 10. system navigates back to the home page. 11. user clicks on the personal profile icon. 12. system navigates to the user profile. 13. user clicks on the chat icon. 14. system navigates to the chat section. 15. user clicks on the general access icon. 16. system navigates to the general dashboard. expected result: - user is navigated to the correct sections based on the icon clicks."
concept,section,TC-Search-002,0.7770395278930664,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,clicked specific post,TC-Post-001,0.7901685833930969,"test case id: tc-post-001 title: posting a new post module: post source pages: 3,4 preconditions: user is logged in. test data: - post content: ""test post content"" - neighborhood: testneighborhood test steps: 1. user clicks on the post button. 2. user enters post content and selects the neighborhood. 3. user clicks on the ""post"" button. 4. system saves the post. 5. system displays the post on the user's profile. expected result: - post is successfully posted and displayed on the user's profile."
concept,attendi caricamento relativi commenti,TC-Database-007,0.7339156866073608,"test case id: tc-database-007 title: database write operation with empty neighborhood module: database source pages: 6 preconditions: user is logged in and a post exists. test data: - post content: ""test post content"" - neighborhood: """" test steps: 1. user clicks on the post to view it. 2. user clicks on the comment button. 3. user enters comment content. 4. user clicks on the ""leave comment"" button. 5. system checks if the neighborhood is expected result:"
concept,fullscreenpost,TC-Post-001,0.7722329497337341,"test case id: tc-post-001 title: posting a new post module: post source pages: 3,4 preconditions: user is logged in. test data: - post content: ""test post content"" - neighborhood: testneighborhood test steps: 1. user clicks on the post button. 2. user enters post content and selects the neighborhood. 3. user clicks on the ""post"" button. 4. system saves the post. 5. system displays the post on the user's profile. expected result: - post is successfully posted and displayed on the user's profile."
concept,leavecomment,TC-Comment-001,0.78849196434021,"test case id: tc-comment-001 title: leaving a comment on a post module: comment source pages: 3,4 preconditions: user is logged in and a post exists. test data: - comment content: ""test comment content"" test steps: 1. user clicks on the post to view it. 2. user clicks on the comment button. 3. user enters comment content. 4. user clicks on the ""leave comment"" button. 5. system saves the comment. 6. system displays the comment under the post. expected result: - comment is successfully left and displayed under the post."
concept,attendi salvataggio,TC-Search-002,0.7324883937835693,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,scorrri posts condivisi presenti in bacheca,TC-Database-007,0.728451669216156,"test case id: tc-database-007 title: database write operation with empty neighborhood module: database source pages: 6 preconditions: user is logged in and a post exists. test data: - post content: ""test post content"" - neighborhood: """" test steps: 1. user clicks on the post to view it. 2. user clicks on the comment button. 3. user enters comment content. 4. user clicks on the ""leave comment"" button. 5. system checks if the neighborhood is expected result:"
concept,- none,TC-Database-007,0.7446303367614746,"test case id: tc-database-007 title: database write operation with empty neighborhood module: database source pages: 6 preconditions: user is logged in and a post exists. test data: - post content: ""test post content"" - neighborhood: """" test steps: 1. user clicks on the post to view it. 2. user clicks on the comment button. 3. user enters comment content. 4. user clicks on the ""leave comment"" button. 5. system checks if the neighborhood is expected result:"
concept,itemresultsearch,TC-Search-002,0.7523112893104553,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,residentprofile,TC-Search-001,0.8078818917274475,"test case id: tc-search-001 title: searching for a resident profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testresident"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the resident profile. 4. system displays the resident profile. expected result: - resident profile is displayed based on the search term."
concept,businessprofile,TC-Search-002,0.8033540844917297,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,aggiungi ai contatti?,TC-Search-002,0.7328701615333557,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,chat,TC-Search-002,0.7444227933883667,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,visualizza venduto?,TC-Search-002,0.7352365255355835,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,viewunsold,TC-Search-004,0.7396871447563171,"test case id: tc-search-004 title: viewing unsold items module: search source pages: 5 preconditions: user is logged in and a business profile exists. test data: - business profile: testbusiness test steps: 1. user clicks on the business profile. 2. user clicks on the ""view unsold items"" button. 3. system displays the unsold items. expected result: - unsold items are displayed for the business profile."
concept,visualizza promozioni?,TC-Search-002,0.7376117706298828,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,viewpromotions,TC-Search-005,0.710657000541687,"test case id: tc-search-005 title: viewing promotions module: search source pages: 5 preconditions: user is logged in and a business profile exists. test data: - business profile: testbusiness test steps: 1. user clicks on the business profile. 2. user clicks on the ""view promotions"" button. 3. system displays the promotions. expected result: - promotions are displayed for the business profile."
concept,prenota appuntamento?,TC-Search-002,0.7398670315742493,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,calendar,TC-Search-006,0.733931303024292,"test case id: tc-search-006 title: booking an appointment module: search source pages: 5 preconditions: user is logged in and a business profile exists. test data: - business profile: testbusiness test steps: 1. user clicks on the business profile. 2. user clicks on the ""book appointment"" button. 3. system opens the calendar. 4. user selects a date and time. 5. system confirms the appointment. expected result: - appointment is booked and confirmed."
concept,attendi operazione di scrittura sul db,TC-Database-007,0.742196261882782,"test case id: tc-database-007 title: database write operation with empty neighborhood module: database source pages: 6 preconditions: user is logged in and a post exists. test data: - post content: ""test post content"" - neighborhood: """" test steps: 1. user clicks on the post to view it. 2. user clicks on the comment button. 3. user enters comment content. 4. user clicks on the ""leave comment"" button. 5. system checks if the neighborhood is expected result:"
concept,conferma riuscita,TC-Search-002,0.7328252792358398,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,main,TC-Search-002,0.7678350210189819,"test case id: tc-search-002 title: searching for a business profile module: search source pages: 5 preconditions: user is logged in. test data: - search term: ""testbusiness"" test steps: 1. user clicks on the search bar. 2. user enters the search term. 3. system searches for the business profile. 4. system displays the business profile. expected result: - business profile is displayed based on the search term."
concept,storeddatadb,TC-Database-007,0.7434479594230652,"test case id: tc-database-007 title: database write operation with empty neighborhood module: database source pages: 6 preconditions: user is logged in and a post exists. test data: - post content: ""test post content"" - neighborhood: """" test steps: 1. user clicks on the post to view it. 2. user clicks on the comment button. 3. user enters comment content. 4. user clicks on the ""leave comment"" button. 5. system checks if the neighborhood is expected result:"
