item_type,item_text,rank,matched_testcase_id,similarity_score,matched_testcase_text
flow,"main program -> routine 1 — type=association; label=""""; explanation=""flow""",15,TC-DeleteAnnouncement-002,0.6358093619346619,"test case id: tc-deleteannouncement-002 title: failed deletion of rental announcement module: delete announcement source pages: 8 preconditions: user is logged in and has selected an invalid announcement. test data: announcement id: 999 test steps: 1. select announcement id: 999 2. click on delete button expected result: error message is displayed, indicating the announcement does not exist."
flow,"main program -> routine 1 — type=association; label=""""; explanation=""flow""",16,TC-DeleteService-002,0.6279157400131226,"test case id: tc-deleteservice-002 title: failed deletion of rental service module: delete service source pages: 9 preconditions: user is logged in and has selected an invalid service. test data: service id: 999 test steps: 1. select service id: 999 2. click on delete button expected result: error message is displayed, indicating the service does not exist."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",1,TC-Search-001,0.7512677907943726,"test case id: tc-search-001 title: successful search for rental item module: search source pages: 4 preconditions: user is logged in and has entered valid search criteria. test data: search term: ""drill"" test steps: 1. enter search term: drill 2. click on search button expected result: query is executed successfully, and relevant results are displayed."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",2,TC-Login-001,0.7431731224060059,"test case id: tc-login-001 title: successful login module: login source pages: 3 preconditions: user has valid credentials. test data: username: testuser, password: testpassword test steps: 1. enter username: testuser 2. enter password: testpassword 3. click on login button expected result: user is granted access."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",3,TC-CreateAnnouncement-001,0.7281837463378906,"test case id: tc-createannouncement-001 title: successful creation of rental announcement module: create announcement source pages: 7 preconditions: user is logged in and has entered valid data. test data: announcement title: ""need a drill"", description: [""looking for a powerful drilling tool""] test steps: 1. enter announcement title: need a drill 2. enter announcement description: looking for a powerful drilling tool 3. click on create button expected result: announcement is created successfully, and confirmation message is displayed."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",4,TC-CreateObject-001,0.7208958864212036,"test case id: tc-createobject-001 title: successful creation of rental object module: create object source pages: 5 preconditions: user is logged in and has entered valid data. test data: object name: ""drill"", description: [""powerful drilling tool""] test steps: 1. enter object name: drill 2. enter object description: powerful drilling tool 3. click on create button expected result: object is created successfully, and confirmation message is displayed."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",5,TC-Login-002,0.7161461710929871,"test case id: tc-login-002 title: failed login attempt module: login source pages: 3 preconditions: user has invalid credentials. test data: username: wronguser, password: wrongpassword test steps: 1. enter username: wronguser 2. enter password: wrongpassword 3. click on login button expected result: error message is displayed, prompting the user to try again."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",6,TC-Search-002,0.715063750743866,"test case id: tc-search-002 title: failed search for rental item module: search source pages: 4 preconditions: user is logged in and has entered invalid search criteria. test data: search term: ""nonexistentitem"" test steps: 1. enter search term: nonexistentitem 2. click on search button expected result: error message is displayed, indicating no results found."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",7,TC-CreateObject-002,0.7114237546920776,"test case id: tc-createobject-002 title: failed creation of rental object module: create object source pages: 5 preconditions: user is logged in and has entered invalid data. test data: object name: """", description: [] test steps: 1. enter object name: 2. enter object description: 3. click on create button expected result: error message is displayed, indicating invalid input."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",8,TC-CreateAnnouncement-002,0.7094335556030273,"test case id: tc-createannouncement-002 title: failed creation of rental announcement module: create announcement source pages: 7 preconditions: user is logged in and has entered invalid data. test data: announcement title: """", description: [] test steps: 1. enter announcement title: 2. enter announcement description: 3. click on create button expected result: error message is displayed, indicating invalid input."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",9,TC-CreateService-001,0.7060454487800598,"test case id: tc-createservice-001 title: successful creation of rental service module: create service source pages: 6 preconditions: user is logged in and has entered valid data. test data: service name: ""drilling service"", description: [""professional drilling service""] test steps: 1. enter service name: drilling service 2. enter service description: professional drilling service 3. click on create button expected result: service is created successfully, and confirmation message is displayed."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",10,TC-CreateService-002,0.7017226219177246,"test case id: tc-createservice-002 title: failed creation of rental service module: create service source pages: 6 preconditions: user is logged in and has entered invalid data. test data: service name: """", description: [] test steps: 1. enter service name: 2. enter service description: 3. click on create button expected result: error message is displayed, indicating invalid input."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",11,TC-DeleteObject-001,0.6742279529571533,"test case id: tc-deleteobject-001 title: successful deletion of rental object module: delete object source pages: 9 preconditions: user is logged in and has selected a valid object. test data: object id: 123 test steps: 1. select object id: 123 2. click on delete button expected result: object is deleted successfully, and confirmation message is displayed."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",12,TC-DeleteObject-002,0.661924421787262,"test case id: tc-deleteobject-002 title: failed deletion of rental object module: delete object source pages: 9 preconditions: user is logged in and has selected an invalid object. test data: object id: 999 test steps: 1. select object id: 999 2. click on delete button expected result: error message is displayed, indicating the object does not exist."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",13,TC-DeleteAnnouncement-001,0.6519516110420227,"test case id: tc-deleteannouncement-001 title: successful deletion of rental announcement module: delete announcement source pages: 8 preconditions: user is logged in and has selected a valid announcement. test data: announcement id: 123 test steps: 1. select announcement id: 123 2. click on delete button expected result: announcement is deleted successfully, and confirmation message is displayed."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",14,TC-DeleteService-001,0.6508874893188477,"test case id: tc-deleteservice-001 title: successful deletion of rental service module: delete service source pages: 9 preconditions: user is logged in and has selected a valid service. test data: service id: 123 test steps: 1. select service id: 123 2. click on delete button expected result: service is deleted successfully, and confirmation message is displayed."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",15,TC-DeleteAnnouncement-002,0.63805091381073,"test case id: tc-deleteannouncement-002 title: failed deletion of rental announcement module: delete announcement source pages: 8 preconditions: user is logged in and has selected an invalid announcement. test data: announcement id: 999 test steps: 1. select announcement id: 999 2. click on delete button expected result: error message is displayed, indicating the announcement does not exist."
flow,"main program -> routine 2 — type=association; label=""""; explanation=""flow""",16,TC-DeleteService-002,0.6293630599975586,"test case id: tc-deleteservice-002 title: failed deletion of rental service module: delete service source pages: 9 preconditions: user is logged in and has selected an invalid service. test data: service id: 999 test steps: 1. select service id: 999 2. click on delete button expected result: error message is displayed, indicating the service does not exist."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",1,TC-Search-001,0.7495511174201965,"test case id: tc-search-001 title: successful search for rental item module: search source pages: 4 preconditions: user is logged in and has entered valid search criteria. test data: search term: ""drill"" test steps: 1. enter search term: drill 2. click on search button expected result: query is executed successfully, and relevant results are displayed."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",2,TC-Login-001,0.7417203783988953,"test case id: tc-login-001 title: successful login module: login source pages: 3 preconditions: user has valid credentials. test data: username: testuser, password: testpassword test steps: 1. enter username: testuser 2. enter password: testpassword 3. click on login button expected result: user is granted access."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",3,TC-CreateAnnouncement-001,0.7259116768836975,"test case id: tc-createannouncement-001 title: successful creation of rental announcement module: create announcement source pages: 7 preconditions: user is logged in and has entered valid data. test data: announcement title: ""need a drill"", description: [""looking for a powerful drilling tool""] test steps: 1. enter announcement title: need a drill 2. enter announcement description: looking for a powerful drilling tool 3. click on create button expected result: announcement is created successfully, and confirmation message is displayed."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",4,TC-CreateObject-001,0.719243049621582,"test case id: tc-createobject-001 title: successful creation of rental object module: create object source pages: 5 preconditions: user is logged in and has entered valid data. test data: object name: ""drill"", description: [""powerful drilling tool""] test steps: 1. enter object name: drill 2. enter object description: powerful drilling tool 3. click on create button expected result: object is created successfully, and confirmation message is displayed."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",5,TC-Search-002,0.7133700847625732,"test case id: tc-search-002 title: failed search for rental item module: search source pages: 4 preconditions: user is logged in and has entered invalid search criteria. test data: search term: ""nonexistentitem"" test steps: 1. enter search term: nonexistentitem 2. click on search button expected result: error message is displayed, indicating no results found."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",6,TC-Login-002,0.7112587094306946,"test case id: tc-login-002 title: failed login attempt module: login source pages: 3 preconditions: user has invalid credentials. test data: username: wronguser, password: wrongpassword test steps: 1. enter username: wronguser 2. enter password: wrongpassword 3. click on login button expected result: error message is displayed, prompting the user to try again."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",7,TC-CreateObject-002,0.7096927762031555,"test case id: tc-createobject-002 title: failed creation of rental object module: create object source pages: 5 preconditions: user is logged in and has entered invalid data. test data: object name: """", description: [] test steps: 1. enter object name: 2. enter object description: 3. click on create button expected result: error message is displayed, indicating invalid input."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",8,TC-CreateAnnouncement-002,0.7057198882102966,"test case id: tc-createannouncement-002 title: failed creation of rental announcement module: create announcement source pages: 7 preconditions: user is logged in and has entered invalid data. test data: announcement title: """", description: [] test steps: 1. enter announcement title: 2. enter announcement description: 3. click on create button expected result: error message is displayed, indicating invalid input."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",9,TC-CreateService-001,0.7033481597900391,"test case id: tc-createservice-001 title: successful creation of rental service module: create service source pages: 6 preconditions: user is logged in and has entered valid data. test data: service name: ""drilling service"", description: [""professional drilling service""] test steps: 1. enter service name: drilling service 2. enter service description: professional drilling service 3. click on create button expected result: service is created successfully, and confirmation message is displayed."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",10,TC-CreateService-002,0.6970340013504028,"test case id: tc-createservice-002 title: failed creation of rental service module: create service source pages: 6 preconditions: user is logged in and has entered invalid data. test data: service name: """", description: [] test steps: 1. enter service name: 2. enter service description: 3. click on create button expected result: error message is displayed, indicating invalid input."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",11,TC-DeleteObject-001,0.6754004955291748,"test case id: tc-deleteobject-001 title: successful deletion of rental object module: delete object source pages: 9 preconditions: user is logged in and has selected a valid object. test data: object id: 123 test steps: 1. select object id: 123 2. click on delete button expected result: object is deleted successfully, and confirmation message is displayed."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",12,TC-DeleteObject-002,0.6622793674468994,"test case id: tc-deleteobject-002 title: failed deletion of rental object module: delete object source pages: 9 preconditions: user is logged in and has selected an invalid object. test data: object id: 999 test steps: 1. select object id: 999 2. click on delete button expected result: error message is displayed, indicating the object does not exist."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",13,TC-DeleteAnnouncement-001,0.6510598659515381,"test case id: tc-deleteannouncement-001 title: successful deletion of rental announcement module: delete announcement source pages: 8 preconditions: user is logged in and has selected a valid announcement. test data: announcement id: 123 test steps: 1. select announcement id: 123 2. click on delete button expected result: announcement is deleted successfully, and confirmation message is displayed."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",14,TC-DeleteService-001,0.6490387320518494,"test case id: tc-deleteservice-001 title: successful deletion of rental service module: delete service source pages: 9 preconditions: user is logged in and has selected a valid service. test data: service id: 123 test steps: 1. select service id: 123 2. click on delete button expected result: service is deleted successfully, and confirmation message is displayed."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",15,TC-DeleteAnnouncement-002,0.635827898979187,"test case id: tc-deleteannouncement-002 title: failed deletion of rental announcement module: delete announcement source pages: 8 preconditions: user is logged in and has selected an invalid announcement. test data: announcement id: 999 test steps: 1. select announcement id: 999 2. click on delete button expected result: error message is displayed, indicating the announcement does not exist."
flow,"main program -> routine 3 — type=association; label=""""; explanation=""flow""",16,TC-DeleteService-002,0.6259715557098389,"test case id: tc-deleteservice-002 title: failed deletion of rental service module: delete service source pages: 9 preconditions: user is logged in and has selected an invalid service. test data: service id: 999 test steps: 1. select service id: 999 2. click on delete button expected result: error message is displayed, indicating the service does not exist."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",1,TC-Search-001,0.7620046138763428,"test case id: tc-search-001 title: successful search for rental item module: search source pages: 4 preconditions: user is logged in and has entered valid search criteria. test data: search term: ""drill"" test steps: 1. enter search term: drill 2. click on search button expected result: query is executed successfully, and relevant results are displayed."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",2,TC-Login-001,0.7478705048561096,"test case id: tc-login-001 title: successful login module: login source pages: 3 preconditions: user has valid credentials. test data: username: testuser, password: testpassword test steps: 1. enter username: testuser 2. enter password: testpassword 3. click on login button expected result: user is granted access."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",3,TC-CreateAnnouncement-001,0.7285348176956177,"test case id: tc-createannouncement-001 title: successful creation of rental announcement module: create announcement source pages: 7 preconditions: user is logged in and has entered valid data. test data: announcement title: ""need a drill"", description: [""looking for a powerful drilling tool""] test steps: 1. enter announcement title: need a drill 2. enter announcement description: looking for a powerful drilling tool 3. click on create button expected result: announcement is created successfully, and confirmation message is displayed."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",4,TC-CreateObject-001,0.7176159024238586,"test case id: tc-createobject-001 title: successful creation of rental object module: create object source pages: 5 preconditions: user is logged in and has entered valid data. test data: object name: ""drill"", description: [""powerful drilling tool""] test steps: 1. enter object name: drill 2. enter object description: powerful drilling tool 3. click on create button expected result: object is created successfully, and confirmation message is displayed."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",5,TC-Login-002,0.715975284576416,"test case id: tc-login-002 title: failed login attempt module: login source pages: 3 preconditions: user has invalid credentials. test data: username: wronguser, password: wrongpassword test steps: 1. enter username: wronguser 2. enter password: wrongpassword 3. click on login button expected result: error message is displayed, prompting the user to try again."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",6,TC-CreateService-001,0.7158368825912476,"test case id: tc-createservice-001 title: successful creation of rental service module: create service source pages: 6 preconditions: user is logged in and has entered valid data. test data: service name: ""drilling service"", description: [""professional drilling service""] test steps: 1. enter service name: drilling service 2. enter service description: professional drilling service 3. click on create button expected result: service is created successfully, and confirmation message is displayed."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",7,TC-Search-002,0.7145081758499146,"test case id: tc-search-002 title: failed search for rental item module: search source pages: 4 preconditions: user is logged in and has entered invalid search criteria. test data: search term: ""nonexistentitem"" test steps: 1. enter search term: nonexistentitem 2. click on search button expected result: error message is displayed, indicating no results found."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",8,TC-CreateService-002,0.7032206058502197,"test case id: tc-createservice-002 title: failed creation of rental service module: create service source pages: 6 preconditions: user is logged in and has entered invalid data. test data: service name: """", description: [] test steps: 1. enter service name: 2. enter service description: 3. click on create button expected result: error message is displayed, indicating invalid input."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",9,TC-CreateObject-002,0.7024699449539185,"test case id: tc-createobject-002 title: failed creation of rental object module: create object source pages: 5 preconditions: user is logged in and has entered invalid data. test data: object name: """", description: [] test steps: 1. enter object name: 2. enter object description: 3. click on create button expected result: error message is displayed, indicating invalid input."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",10,TC-CreateAnnouncement-002,0.700563371181488,"test case id: tc-createannouncement-002 title: failed creation of rental announcement module: create announcement source pages: 7 preconditions: user is logged in and has entered invalid data. test data: announcement title: """", description: [] test steps: 1. enter announcement title: 2. enter announcement description: 3. click on create button expected result: error message is displayed, indicating invalid input."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",11,TC-DeleteObject-001,0.6733002662658691,"test case id: tc-deleteobject-001 title: successful deletion of rental object module: delete object source pages: 9 preconditions: user is logged in and has selected a valid object. test data: object id: 123 test steps: 1. select object id: 123 2. click on delete button expected result: object is deleted successfully, and confirmation message is displayed."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",12,TC-DeleteService-001,0.6643196940422058,"test case id: tc-deleteservice-001 title: successful deletion of rental service module: delete service source pages: 9 preconditions: user is logged in and has selected a valid service. test data: service id: 123 test steps: 1. select service id: 123 2. click on delete button expected result: service is deleted successfully, and confirmation message is displayed."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",13,TC-DeleteObject-002,0.6587714552879333,"test case id: tc-deleteobject-002 title: failed deletion of rental object module: delete object source pages: 9 preconditions: user is logged in and has selected an invalid object. test data: object id: 999 test steps: 1. select object id: 999 2. click on delete button expected result: error message is displayed, indicating the object does not exist."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",14,TC-DeleteAnnouncement-001,0.6548662185668945,"test case id: tc-deleteannouncement-001 title: successful deletion of rental announcement module: delete announcement source pages: 8 preconditions: user is logged in and has selected a valid announcement. test data: announcement id: 123 test steps: 1. select announcement id: 123 2. click on delete button expected result: announcement is deleted successfully, and confirmation message is displayed."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",15,TC-DeleteService-002,0.639406681060791,"test case id: tc-deleteservice-002 title: failed deletion of rental service module: delete service source pages: 9 preconditions: user is logged in and has selected an invalid service. test data: service id: 999 test steps: 1. select service id: 999 2. click on delete button expected result: error message is displayed, indicating the service does not exist."
flow,"routine 1 -> routine 1.1 — type=association; label=""""; explanation=""flow""",16,TC-DeleteAnnouncement-002,0.6372072696685791,"test case id: tc-deleteannouncement-002 title: failed deletion of rental announcement module: delete announcement source pages: 8 preconditions: user is logged in and has selected an invalid announcement. test data: announcement id: 999 test steps: 1. select announcement id: 999 2. click on delete button expected result: error message is displayed, indicating the announcement does not exist."
flow,"routine 1 -> routine 1.2 — type=association; label=""""; explanation=""flow""",1,TC-Search-001,0.7596662640571594,"test case id: tc-search-001 title: successful search for rental item module: search source pages: 4 preconditions: user is logged in and has entered valid search criteria. test data: search term: ""drill"" test steps: 1. enter search term: drill 2. click on search button expected result: query is executed successfully, and relevant results are displayed."
flow,"routine 1 -> routine 1.2 — type=association; label=""""; explanation=""flow""",2,TC-Login-001,0.7445360422134399,"test case id: tc-login-001 title: successful login module: login source pages: 3 preconditions: user has valid credentials. test data: username: testuser, password: testpassword test steps: 1. enter username: testuser 2. enter password: testpassword 3. click on login button expected result: user is granted access."
flow,"routine 1 -> routine 1.2 — type=association; label=""""; explanation=""flow""",3,TC-CreateAnnouncement-001,0.7264573574066162,"test case id: tc-createannouncement-001 title: successful creation of rental announcement module: create announcement source pages: 7 preconditions: user is logged in and has entered valid data. test data: announcement title: ""need a drill"", description: [""looking for a powerful drilling tool""] test steps: 1. enter announcement title: need a drill 2. enter announcement description: looking for a powerful drilling tool 3. click on create button expected result: announcement is created successfully, and confirmation message is displayed."
flow,"routine 1 -> routine 1.2 — type=association; label=""""; explanation=""flow""",4,TC-CreateObject-001,0.7156612873077393,"test case id: tc-createobject-001 title: successful creation of rental object module: create object source pages: 5 preconditions: user is logged in and has entered valid data. test data: object name: ""drill"", description: [""powerful drilling tool""] test steps: 1. enter object name: drill 2. enter object description: powerful drilling tool 3. click on create button expected result: object is created successfully, and confirmation message is displayed."
flow,"routine 1 -> routine 1.2 — type=association; label=""""; explanation=""flow""",5,TC-Login-002,0.714907169342041,"test case id: tc-login-002 title: failed login attempt module: login source pages: 3 preconditions: user has invalid credentials. test data: username: wronguser, password: wrongpassword test steps: 1. enter username: wronguser 2. enter password: wrongpassword 3. click on login button expected result: error message is displayed, prompting the user to try again."
flow,"routine 1 -> routine 1.2 — type=association; label=""""; explanation=""flow""",6,TC-Search-002,0.7138974666595459,"test case id: tc-search-002 title: failed search for rental item module: search source pages: 4 preconditions: user is logged in and has entered invalid search criteria. test data: search term: ""nonexistentitem"" test steps: 1. enter search term: nonexistentitem 2. click on search button expected result: error message is displayed, indicating no results found."
flow,"routine 1 -> routine 1.2 — type=association; label=""""; explanation=""flow""",7,TC-CreateService-001,0.7128781080245972,"test case id: tc-createservice-001 title: successful creation of rental service module: create service source pages: 6 preconditions: user is logged in and has entered valid data. test data: service name: ""drilling service"", description: [""professional drilling service""] test steps: 1. enter service name: drilling service 2. enter service description: professional drilling service 3. click on create button expected result: service is created successfully, and confirmation message is displayed."
flow,"routine 1 -> routine 1.2 — type=association; label=""""; explanation=""flow""",8,TC-CreateService-002,0.7012519240379333,"test case id: tc-createservice-002 title: failed creation of rental service module: create service source pages: 6 preconditions: user is logged in and has entered invalid data. test data: service name: """", description: [] test steps: 1. enter service name: 2. enter service description: 3. click on create button expected result: error message is displayed, indicating invalid input."
flow,"routine 1 -> routine 1.2 — type=association; label=""""; explanation=""flow""",9,TC-CreateObject-002,0.700149655342102,"test case id: tc-createobject-002 title: failed creation of rental object module: create object source pages: 5 preconditions: user is logged in and has entered invalid data. test data: object name: """", description: [] test steps: 1. enter object name: 2. enter object description: 3. click on create button expected result: error message is displayed, indicating invalid input."
flow,"routine 1 -> routine 1.2 — type=association; label=""""; explanation=""flow""",10,TC-CreateAnnouncement-002,0.6988016963005066,"test case id: tc-createannouncement-002 title: failed creation of rental announcement module: create announcement source pages: 7 preconditions: user is logged in and has entered invalid data. test data: announcement title: """", description: [] test steps: 1. enter announcement title: 2. enter announcement description: 3. click on create button expected result: error message is displayed, indicating invalid input."
flow,"routine 1 -> routine 1.2 — type=association; label=""""; explanation=""flow""",11,TC-DeleteObject-001,0.6703472137451172,"test case id: tc-deleteobject-001 title: successful deletion of rental object module: delete object source pages: 9 preconditions: user is logged in and has selected a valid object. test data: object id: 123 test steps: 1. select object id: 123 2. click on delete button expected result: object is deleted successfully, and confirmation message is displayed."
flow,"routine 1 -> routine 1.2 — type=association; label=""""; explanation=""flow""",12,TC-DeleteService-001,0.6608089208602905,"test case id: tc-deleteservice-001 title: successful deletion of rental service module: delete service source pages: 9 preconditions: user is logged in and has selected a valid service. test data: service id: 123 test steps: 1. select service id: 123 2. click on delete button expected result: service is deleted successfully, and confirmation message is displayed."
flow,"routine 1 -> routine 1.2 — type=association; label=""""; explanation=""flow""",13,TC-DeleteObject-002,0.6569825410842896,"test case id: tc-deleteobject-002 title: failed deletion of rental object module: delete object source pages: 9 preconditions: user is logged in and has selected an invalid object. test data: object id: 999 test steps: 1. select object id: 999 2. click on delete button expected result: error message is displayed, indicating the object does not exist."
flow,"routine 1 -> routine 1.2 — type=association; label=""""; explanation=""flow""",14,TC-DeleteAnnouncement-001,0.6518369913101196,"test case id: tc-deleteannouncement-001 title: successful deletion of rental announcement module: delete announcement source pages: 8 preconditions: user is logged in and has selected a valid announcement. test data: announcement id: 123 test steps: 1. select announcement id: 123 2. click on delete button expected result: announcement is deleted successfully, and confirmation message is displayed."
